交易 #,種類,信號,日期/時間,價格 USDT,合約,獲利 USDT,獲利 %,累計獲利 USDT,累計獲利 %,最大交易獲利 USDT,最大交易獲利 %,最大交易虧損 USDT,最大交易虧損 %
216,多頭進場,MacdLE,2019-05-19 08:00,7909.14,0.25293,-15.88,-0.79,1719.32,-0.14,92.36,4.62,90.28,4.51
215,空頭出場,MacdLE,2019-05-19 08:00,7909.14,0.25025,20.77,1.04,1735.20,0.18,270.26,13.51,81.85,4.09
215,空頭進場,MacdSE,2019-05-15 16:00,7993.74,0.25025,20.77,1.04,1735.20,0.18,270.26,13.51,81.85,4.09
214,多頭出場,MacdSE,2019-05-15 16:00,7993.74,0.25733,57.40,2.87,1714.43,0.49,153.40,7.67,51.95,2.6
214,多頭進場,MacdLE,2019-05-13 16:00,7769.11,0.25733,57.40,2.87,1714.43,0.49,153.40,7.67,51.95,2.6
213,空頭出場,MacdLE,2019-05-13 16:00,7769.11,0.28473,-212.53,-10.63,1657.03,-1.79,11.26,0.56,240.78,12.04
213,空頭進場,MacdSE,2019-05-13 04:00,7024.15,0.28473,-212.53,-10.63,1657.03,-1.79,11.26,0.56,240.78,12.04
212,多頭出場,MacdSE,2019-05-13 04:00,7024.15,0.33591,359.35,17.97,1869.57,3.12,526.75,26.34,14.66,0.73
212,多頭進場,MacdLE,2019-05-08 16:00,5953.07,0.33591,359.35,17.97,1869.57,3.12,526.75,26.34,14.66,0.73
211,空頭出場,MacdLE,2019-05-08 16:00,5953.07,0.34016,-25.38,-1.27,1510.22,-0.22,4.78,0.24,29.92,1.5
211,空頭進場,MacdSE,2019-05-08 04:00,5879.64,0.34016,-25.38,-1.27,1510.22,-0.22,4.78,0.24,29.92,1.5
210,多頭出場,MacdSE,2019-05-08 04:00,5879.64,0.33696,-19.14,-0.96,1535.60,-0.17,31.19,1.56,55.14,2.76
210,多頭進場,MacdLE,2019-05-07 08:00,5935.25,0.33696,-19.14,-0.96,1535.60,-0.17,31.19,1.56,55.14,2.76
209,空頭出場,MacdLE,2019-05-07 08:00,5935.25,0.34752,-63.35,-3.17,1554.73,-0.55,46.71,2.34,81.47,4.07
209,空頭進場,MacdSE,2019-05-05 08:00,5754.13,0.34752,-63.35,-3.17,1554.73,-0.55,46.71,2.34,81.47,4.07
208,多頭出場,MacdSE,2019-05-05 08:00,5754.13,0.34308,-26.37,-1.32,1618.08,-0.23,3.25,0.16,31.70,1.58
208,多頭進場,MacdLE,2019-05-05 00:00,5829.83,0.34308,-26.37,-1.32,1618.08,-0.23,3.25,0.16,31.70,1.58
207,空頭出場,MacdLE,2019-05-05 00:00,5829.83,0.35204,-52.76,-2.64,1644.45,-0.45,0.24,0.01,68.22,3.41
207,空頭進場,MacdSE,2019-05-04 20:00,5681.12,0.35204,-52.76,-2.64,1644.45,-0.45,0.24,0.01,68.22,3.41
206,多頭出場,MacdSE,2019-05-04 20:00,5681.12,0.37649,138.18,6.91,1697.21,1.2,220.80,11.04,11.45,0.57
206,多頭進場,MacdLE,2019-04-30 16:00,5313.00,0.37649,138.18,6.91,1697.21,1.2,220.80,11.04,11.45,0.57
205,空頭出場,MacdLE,2019-04-30 16:00,5313.00,0.37883,-13.13,-0.66,1559.03,-0.11,37.91,1.9,23.15,1.16
205,空頭進場,MacdSE,2019-04-29 12:00,5279.41,0.37883,-13.13,-0.66,1559.03,-0.11,37.91,1.9,23.15,1.16
204,多頭出場,MacdSE,2019-04-29 12:00,5279.41,0.37489,-21.15,-1.06,1572.15,-0.18,0.61,0.03,35.35,1.77
204,多頭進場,MacdLE,2019-04-28 12:00,5334.76,0.37489,-21.15,-1.06,1572.15,-0.18,0.61,0.03,35.35,1.77
203,空頭出場,MacdLE,2019-04-28 12:00,5334.76,0.36864,32.87,1.64,1593.30,0.28,118.87,5.94,31.53,1.58
203,空頭進場,MacdSE,2019-04-24 16:00,5425.00,0.36864,32.87,1.64,1593.30,0.28,118.87,5.94,31.53,1.58
202,多頭出場,MacdSE,2019-04-24 16:00,5425.00,0.3735,25.86,1.29,1560.43,0.22,91.42,4.57,9.42,0.47
202,多頭進場,MacdLE,2019-04-22 20:00,5354.69,0.3735,25.86,1.29,1560.43,0.22,91.42,4.57,9.42,0.47
201,空頭出場,MacdLE,2019-04-22 20:00,5354.69,0.37794,-23.75,-1.19,1534.57,-0.21,48.14,2.41,40.67,2.03
201,空頭進場,MacdSE,2019-04-21 00:00,5292.91,0.37794,-23.75,-1.19,1534.57,-0.21,48.14,2.41,40.67,2.03
200,多頭出場,MacdSE,2019-04-21 00:00,5292.91,0.379,5.79,0.29,1558.33,0.05,21.35,1.07,17.81,0.89
200,多頭進場,MacdLE,2019-04-20 04:00,5276.57,0.379,5.79,0.29,1558.33,0.05,21.35,1.07,17.81,0.89
199,空頭出場,MacdLE,2019-04-20 04:00,5276.57,0.38032,-7.20,-0.36,1552.53,-0.06,2.88,0.14,14.01,0.7
199,空頭進場,MacdSE,2019-04-20 00:00,5258.68,0.38032,-7.20,-0.36,1552.53,-0.06,2.88,0.14,14.01,0.7
198,多頭出場,MacdSE,2019-04-20 00:00,5258.68,0.37935,-4.94,-0.25,1559.74,-0.04,2.27,0.11,19.07,0.95
198,多頭進場,MacdLE,2019-04-19 20:00,5270.64,0.37935,-4.94,-0.25,1559.74,-0.04,2.27,0.11,19.07,0.95
197,空頭出場,MacdLE,2019-04-19 20:00,5270.64,0.38194,-12.97,-0.65,1564.67,-0.11,9.48,0.47,31.62,1.58
197,空頭進場,MacdSE,2019-04-19 12:00,5237.74,0.38194,-12.97,-0.65,1564.67,-0.11,9.48,0.47,31.62,1.58
196,多頭出場,MacdSE,2019-04-19 12:00,5237.74,0.38773,30.90,1.55,1577.64,0.27,50.20,2.51,5.16,0.26
196,多頭進場,MacdLE,2019-04-16 20:00,5157.00,0.38773,30.90,1.55,1577.64,0.27,50.20,2.51,5.16,0.26
195,空頭出場,MacdLE,2019-04-16 20:00,5157.00,0.39801,-52.96,-2.65,1546.74,-0.46,8.16,0.41,68.96,3.45
195,空頭進場,MacdSE,2019-04-16 00:00,5024.95,0.39801,-52.96,-2.65,1546.74,-0.46,8.16,0.41,68.96,3.45
194,多頭出場,MacdSE,2019-04-16 00:00,5024.95,0.39507,-15.17,-0.76,1599.70,-0.13,41.30,2.06,44.58,2.23
194,多頭進場,MacdLE,2019-04-14 16:00,5062.34,0.39507,-15.17,-0.76,1599.70,-0.13,41.30,2.06,44.58,2.23
193,空頭出場,MacdLE,2019-04-14 16:00,5062.34,0.38884,31.16,1.56,1614.87,0.27,109.56,5.48,19.79,0.99
193,空頭進場,MacdSE,2019-04-11 04:00,5143.50,0.38884,31.16,1.56,1614.87,0.27,109.56,5.48,19.79,0.99
192,多頭出場,MacdSE,2019-04-11 04:00,5143.50,0.37286,-82.17,-4.11,1583.71,-0.7,7.22,0.36,98.20,4.91
192,多頭進場,MacdLE,2019-04-10 20:00,5362.83,0.37286,-82.17,-4.11,1583.71,-0.7,7.22,0.36,98.20,4.91
191,空頭出場,MacdLE,2019-04-10 20:00,5362.83,0.41547,-228.56,-11.43,1665.88,-1.92,15.06,0.75,252.92,12.65
191,空頭進場,MacdSE,2019-04-04 20:00,4813.73,0.41547,-228.56,-11.43,1665.88,-1.92,15.06,0.75,252.92,12.65
190,多頭出場,MacdSE,2019-04-04 20:00,4813.73,0.48439,331.32,16.57,1894.44,2.87,554.99,27.75,8.79,0.44
190,多頭進場,MacdLE,2019-04-01 08:00,4128.85,0.48439,331.32,16.57,1894.44,2.87,554.99,27.75,8.79,0.44
189,空頭出場,MacdLE,2019-04-01 08:00,4128.85,0.48959,-21.68,-1.08,1563.12,-0.19,8.80,0.44,28.92,1.45
189,空頭進場,MacdSE,2019-03-31 08:00,4085.38,0.48959,-21.68,-1.08,1563.12,-0.19,8.80,0.44,28.92,1.45
188,多頭出場,MacdSE,2019-03-31 08:00,4085.38,0.50105,46.59,2.33,1584.81,0.4,74.16,3.71,3.41,0.17
188,多頭進場,MacdLE,2019-03-27 04:00,3991.59,0.50105,46.59,2.33,1584.81,0.4,74.16,3.71,3.41,0.17
187,空頭出場,MacdLE,2019-03-27 04:00,3991.59,0.50394,-12.16,-0.61,1538.22,-0.11,39.88,1.99,25.69,1.28
187,空頭進場,MacdSE,2019-03-21 16:00,3968.25,0.50394,-12.16,-0.61,1538.22,-0.11,39.88,1.99,25.69,1.28
186,多頭出場,MacdSE,2019-03-21 16:00,3968.25,0.4972,-28.08,-1.4,1550.38,-0.24,22.37,1.12,71.75,3.59
186,多頭進場,MacdLE,2019-03-20 20:00,4023.92,0.4972,-28.08,-1.4,1550.38,-0.24,22.37,1.12,71.75,3.59
185,空頭出場,MacdLE,2019-03-20 20:00,4023.92,0.50271,-23.25,-1.16,1578.46,-0.2,12.44,0.62,31.57,1.58
185,空頭進場,MacdSE,2019-03-18 08:00,3978.48,0.50271,-23.25,-1.16,1578.46,-0.2,12.44,0.62,31.57,1.58
184,多頭出場,MacdSE,2019-03-18 08:00,3978.48,0.49898,-15.41,-0.77,1601.70,-0.13,3.10,0.16,24.93,1.25
184,多頭進場,MacdLE,2019-03-18 04:00,4008.56,0.49898,-15.41,-0.77,1601.70,-0.13,3.10,0.16,24.93,1.25
183,空頭出場,MacdLE,2019-03-18 04:00,4008.56,0.50236,-13.82,-0.69,1617.11,-0.12,4.18,0.21,27.91,1.4
183,空頭進場,MacdSE,2019-03-18 00:00,3981.85,0.50236,-13.82,-0.69,1617.11,-0.12,4.18,0.21,27.91,1.4
182,多頭出場,MacdSE,2019-03-18 00:00,3981.85,0.51584,53.62,2.68,1630.93,0.46,92.58,4.63,2.74,0.14
182,多頭進場,MacdLE,2019-03-15 00:00,3877.12,0.51584,53.62,2.68,1630.93,0.46,92.58,4.63,2.74,0.14
181,空頭出場,MacdLE,2019-03-15 00:00,3877.12,0.51255,12.34,0.62,1577.31,0.11,46.72,2.34,18.14,0.91
181,空頭進場,MacdSE,2019-03-10 08:00,3901.98,0.51255,12.34,0.62,1577.31,0.11,46.72,2.34,18.14,0.91
180,多頭出場,MacdSE,2019-03-10 08:00,3901.98,0.51076,-7.56,-0.38,1564.97,-0.07,28.27,1.41,17.72,0.89
180,多頭進場,MacdLE,2019-03-09 08:00,3916.00,0.51076,-7.56,-0.38,1564.97,-0.07,28.27,1.41,17.72,0.89
179,空頭出場,MacdLE,2019-03-09 08:00,3916.00,0.51588,-20.62,-1.03,1572.53,-0.18,4.96,0.25,32.28,1.61
179,空頭進場,MacdSE,2019-03-09 04:00,3876.80,0.51588,-20.62,-1.03,1572.53,-0.18,4.96,0.25,32.28,1.61
178,多頭出場,MacdSE,2019-03-09 04:00,3876.80,0.52157,21.40,1.07,1593.15,0.18,50.39,2.52,18.45,0.92
178,多頭進場,MacdLE,2019-03-05 16:00,3835.00,0.52157,21.40,1.07,1593.15,0.18,50.39,2.52,18.45,0.92
177,空頭出場,MacdLE,2019-03-05 16:00,3835.00,0.52521,-14.83,-0.74,1571.76,-0.13,71.66,3.58,21.66,1.08
177,空頭進場,MacdSE,2019-03-03 20:00,3807.52,0.52521,-14.83,-0.74,1571.76,-0.13,71.66,3.58,21.66,1.08
176,多頭出場,MacdSE,2019-03-03 20:00,3807.52,0.52273,-10.06,-0.5,1586.59,-0.09,32.21,1.61,78.00,3.9
176,多頭進場,MacdLE,2019-02-27 12:00,3826.00,0.52273,-10.06,-0.5,1586.59,-0.09,32.21,1.61,78.00,3.9
175,空頭出場,MacdLE,2019-02-27 12:00,3826.00,0.52928,-25.67,-1.28,1596.65,-0.22,34.52,1.73,50.16,2.51
175,空頭進場,MacdSE,2019-02-24 16:00,3778.26,0.52928,-25.67,-1.28,1596.65,-0.22,34.52,1.73,50.16,2.51
174,多頭出場,MacdSE,2019-02-24 16:00,3778.26,0.4857,-165.40,-8.27,1622.32,-1.4,38.66,1.93,188.13,9.41
174,多頭進場,MacdLE,2019-02-24 00:00,4118.00,0.4857,-165.40,-8.27,1622.32,-1.4,38.66,1.93,188.13,9.41
173,空頭出場,MacdLE,2019-02-24 00:00,4118.00,0.50397,-75.98,-3.8,1787.71,-0.64,33.58,1.68,97.96,4.9
173,空頭進場,MacdSE,2019-02-21 04:00,3968.05,0.50397,-75.98,-3.8,1787.71,-0.64,33.58,1.68,97.96,4.9
172,多頭出場,MacdSE,2019-02-21 04:00,3968.05,0.55293,193.64,9.68,1863.69,1.66,208.50,10.42,7.21,0.36
172,多頭進場,MacdLE,2019-02-16 08:00,3617.08,0.55293,193.64,9.68,1863.69,1.66,208.50,10.42,7.21,0.36
171,空頭出場,MacdLE,2019-02-16 08:00,3617.08,0.55201,2.93,0.15,1670.05,0.03,30.16,1.51,26.08,1.3
171,空頭進場,MacdSE,2019-02-11 04:00,3623.11,0.55201,2.93,0.15,1670.05,0.03,30.16,1.51,26.08,1.3
170,多頭出場,MacdSE,2019-02-11 04:00,3623.11,0.58309,112.19,5.61,1667.12,0.97,176.81,8.84,0.78,0.04
170,多頭進場,MacdLE,2019-02-08 12:00,3430.00,0.58309,112.19,5.61,1667.12,0.97,176.81,8.84,0.78,0.04
169,空頭出場,MacdLE,2019-02-08 12:00,3430.00,0.58422,-3.93,-0.2,1554.93,-0.03,29.51,1.48,15.71,0.79
169,空頭進場,MacdSE,2019-02-06 04:00,3423.96,0.58422,-3.93,-0.2,1554.93,-0.03,29.51,1.48,15.71,0.79
168,多頭出場,MacdSE,2019-02-06 04:00,3423.96,0.57738,-23.21,-1.16,1558.86,-0.2,10.91,0.55,48.39,2.42
168,多頭進場,MacdLE,2019-02-05 04:00,3463.47,0.57738,-23.21,-1.16,1558.86,-0.2,10.91,0.55,48.39,2.42
167,空頭出場,MacdLE,2019-02-05 04:00,3463.47,0.57835,-3.50,-0.18,1582.07,-0.03,14.14,0.71,15.68,0.78
167,空頭進場,MacdSE,2019-02-04 00:00,3458.11,0.57835,-3.50,-0.18,1582.07,-0.03,14.14,0.71,15.68,0.78
166,多頭出場,MacdSE,2019-02-04 00:00,3458.11,0.58328,16.44,0.82,1585.57,0.14,56.47,2.82,16.56,0.83
166,多頭進場,MacdLE,2019-01-30 08:00,3429.24,0.58328,16.44,0.82,1585.57,0.14,56.47,2.82,16.56,0.83
165,空頭出場,MacdLE,2019-01-30 08:00,3429.24,0.56389,65.54,3.28,1569.13,0.57,110.46,5.52,16.21,0.81
165,空頭進場,MacdSE,2019-01-27 12:00,3546.17,0.56389,65.54,3.28,1569.13,0.57,110.46,5.52,16.21,0.81
164,多頭出場,MacdSE,2019-01-27 12:00,3546.17,0.55889,-18.69,-0.93,1503.59,-0.16,46.77,2.34,36.19,1.81
164,多頭進場,MacdLE,2019-01-22 20:00,3578.89,0.55889,-18.69,-0.93,1503.59,-0.16,46.77,2.34,36.19,1.81
163,空頭出場,MacdLE,2019-01-22 20:00,3578.89,0.56743,-31.23,-1.56,1522.28,-0.27,50.71,2.54,47.82,2.39
163,空頭進場,MacdSE,2019-01-20 16:00,3524.57,0.56743,-31.23,-1.56,1522.28,-0.27,50.71,2.54,47.82,2.39
162,多頭出場,MacdSE,2019-01-20 16:00,3524.57,0.5695,6.91,0.35,1553.50,0.06,118.41,5.92,21.12,1.06
162,多頭進場,MacdLE,2019-01-14 08:00,3511.73,0.5695,6.91,0.35,1553.50,0.06,118.41,5.92,21.12,1.06
161,空頭出場,MacdLE,2019-01-14 08:00,3511.73,0.57523,-20.06,-1,1546.59,-0.17,5.86,0.29,29.12,1.46
161,空頭進場,MacdSE,2019-01-14 00:00,3477.56,0.57523,-20.06,-1,1546.59,-0.17,5.86,0.29,29.12,1.46
160,多頭出場,MacdSE,2019-01-14 00:00,3477.56,0.5566,-64.80,-3.24,1566.65,-0.56,9.72,0.49,84.79,4.24
160,多頭進場,MacdLE,2019-01-13 04:00,3593.27,0.5566,-64.80,-3.24,1566.65,-0.56,9.72,0.49,84.79,4.24
159,空頭出場,MacdLE,2019-01-13 04:00,3593.27,0.50567,182.76,9.14,1631.45,1.6,247.81,12.39,26.17,1.31
159,空頭進場,MacdSE,2019-01-09 00:00,3955.45,0.50567,182.76,9.14,1631.45,1.6,247.81,12.39,26.17,1.31
158,多頭出場,MacdSE,2019-01-09 00:00,3955.45,0.52435,73.64,3.68,1448.68,0.65,133.81,6.69,15.53,0.78
158,多頭進場,MacdLE,2019-01-06 12:00,3814.23,0.52435,73.64,3.68,1448.68,0.65,133.81,6.69,15.53,0.78
157,空頭出場,MacdLE,2019-01-06 12:00,3814.23,0.53036,-23.27,-1.16,1375.04,-0.2,16.30,0.82,26.56,1.33
157,空頭進場,MacdSE,2019-01-06 00:00,3771.12,0.53036,-23.27,-1.16,1375.04,-0.2,16.30,0.82,26.56,1.33
156,多頭出場,MacdSE,2019-01-06 00:00,3771.12,0.52614,-16.14,-0.81,1398.31,-0.14,9.78,0.49,26.52,1.33
156,多頭進場,MacdLE,2019-01-05 12:00,3801.03,0.52614,-16.14,-0.81,1398.31,-0.14,9.78,0.49,26.52,1.33
155,空頭出場,MacdLE,2019-01-05 12:00,3801.03,0.53095,-18.36,-0.92,1414.44,-0.16,33.58,1.68,39.38,1.97
155,空頭進場,MacdSE,2019-01-04 00:00,3767.20,0.53095,-18.36,-0.92,1414.44,-0.16,33.58,1.68,39.38,1.97
154,多頭出場,MacdSE,2019-01-04 00:00,3767.20,0.52671,-15.80,-0.79,1432.81,-0.14,44.93,2.25,35.20,1.76
154,多頭進場,MacdLE,2019-01-02 00:00,3796.45,0.52671,-15.80,-0.79,1432.81,-0.14,44.93,2.25,35.20,1.76
153,空頭出場,MacdLE,2019-01-02 00:00,3796.45,0.53685,-38.54,-1.93,1448.61,-0.34,50.85,2.54,45.69,2.28
153,空頭進場,MacdSE,2018-12-31 12:00,3725.42,0.53685,-38.54,-1.93,1448.61,-0.34,50.85,2.54,45.69,2.28
152,多頭出場,MacdSE,2018-12-31 12:00,3725.42,0.52832,-32.35,-1.62,1487.15,-0.28,61.93,3.1,67.82,3.39
152,多頭進場,MacdLE,2018-12-28 16:00,3785.90,0.52832,-32.35,-1.62,1487.15,-0.28,61.93,3.1,67.82,3.39
151,空頭出場,MacdLE,2018-12-28 16:00,3785.90,0.49844,112.55,5.63,1519.50,0.99,237.80,11.89,26.87,1.34
151,空頭進場,MacdSE,2018-12-24 20:00,4012.49,0.49844,112.55,5.63,1519.50,0.99,237.80,11.89,26.87,1.34
150,多頭出場,MacdSE,2018-12-24 20:00,4012.49,0.48059,-71.31,-3.57,1406.95,-0.62,18.03,0.9,93.94,4.7
150,多頭進場,MacdLE,2018-12-24 08:00,4160.06,0.48059,-71.31,-3.57,1406.95,-0.62,18.03,0.9,93.94,4.7
149,空頭出場,MacdLE,2018-12-24 08:00,4160.06,0.52544,-186.33,-9.32,1478.26,-1.6,21.99,1.1,205.14,10.26
149,空頭進場,MacdSE,2018-12-21 20:00,3806.24,0.52544,-186.33,-9.32,1478.26,-1.6,21.99,1.1,205.14,10.26
148,多頭出場,MacdSE,2018-12-21 20:00,3806.24,0.61113,325.09,16.25,1664.59,2.87,529.29,26.46,35.88,1.79
148,多頭進場,MacdLE,2018-12-16 04:00,3273.58,0.61113,325.09,16.25,1664.59,2.87,529.29,26.46,35.88,1.79
147,空頭出場,MacdLE,2018-12-16 04:00,3273.58,0.60568,16.85,0.84,1339.50,0.15,88.11,4.41,20.39,1.02
147,空頭進場,MacdSE,2018-12-14 00:00,3302.06,0.60568,16.85,0.84,1339.50,0.15,88.11,4.41,20.39,1.02
146,多頭出場,MacdSE,2018-12-14 00:00,3302.06,0.58635,-64.48,-3.22,1322.64,-0.57,144.42,7.22,91.59,4.58
146,多頭進場,MacdLE,2018-12-09 00:00,3411.36,0.58635,-64.48,-3.22,1322.64,-0.57,144.42,7.22,91.59,4.58
145,空頭出場,MacdLE,2018-12-09 00:00,3411.36,0.49566,309.06,15.45,1387.13,2.79,403.08,20.15,24.67,1.23
145,空頭進場,MacdSE,2018-12-03 04:00,4035.63,0.49566,309.06,15.45,1387.13,2.79,403.08,20.15,24.67,1.23
144,多頭出場,MacdSE,2018-12-03 04:00,4035.63,0.46783,-112.05,-5.6,1078.07,-1,17.90,0.9,136.95,6.85
144,多頭進場,MacdLE,2018-12-01 20:00,4274.30,0.46783,-112.05,-5.6,1078.07,-1,17.90,0.9,136.95,6.85
143,空頭出場,MacdLE,2018-12-01 20:00,4274.30,0.4966,-122.32,-6.11,1190.12,-1.08,38.44,1.92,134.87,6.74
143,空頭進場,MacdSE,2018-11-30 16:00,4028.81,0.4966,-122.32,-6.11,1190.12,-1.08,38.44,1.92,134.87,6.74
142,多頭出場,MacdSE,2018-11-30 16:00,4028.81,0.4895,-29.71,-1.48,1312.44,-0.26,176.85,8.84,195.79,9.78
142,多頭進場,MacdLE,2018-11-26 00:00,4088.69,0.4895,-29.71,-1.48,1312.44,-0.26,176.85,8.84,195.79,9.78
141,空頭出場,MacdLE,2018-11-26 00:00,4088.69,0.50859,-79.24,-3.96,1342.15,-0.69,142.72,7.13,152.43,7.62
141,空頭進場,MacdSE,2018-11-25 00:00,3933.68,0.50859,-79.24,-3.96,1342.15,-0.69,142.72,7.13,152.43,7.62
140,多頭出場,MacdSE,2018-11-25 00:00,3933.68,0.42908,-312.48,-15.62,1421.39,-2.66,25.84,1.29,359.08,17.95
140,多頭進場,MacdLE,2018-11-22 00:00,4661.08,0.42908,-312.48,-15.62,1421.39,-2.66,25.84,1.29,359.08,17.95
139,空頭出場,MacdLE,2018-11-22 00:00,4661.08,0.38438,207.97,10.4,1733.87,1.8,336.95,16.85,10.53,0.53
139,空頭進場,MacdSE,2018-11-19 16:00,5203.13,0.38438,207.97,10.4,1733.87,1.8,336.95,16.85,10.53,0.53
138,多頭出場,MacdSE,2018-11-19 16:00,5203.13,0.35473,-154.87,-7.74,1525.90,-1.33,35.11,1.76,173.54,8.68
138,多頭進場,MacdLE,2018-11-17 08:00,5638.64,0.35473,-154.87,-7.74,1525.90,-1.33,35.11,1.76,173.54,8.68
137,空頭出場,MacdLE,2018-11-17 08:00,5638.64,0.31338,232.54,11.63,1680.77,2.03,306.43,15.32,5.25,0.26
137,空頭進場,MacdSE,2018-11-14 12:00,6381.88,0.31338,232.54,11.63,1680.77,2.03,306.43,15.32,5.25,0.26
136,多頭出場,MacdSE,2018-11-14 12:00,6381.88,0.30982,-23.19,-1.16,1448.23,-0.2,12.98,0.65,35.97,1.8
136,多頭進場,MacdLE,2018-11-12 04:00,6455.46,0.30982,-23.19,-1.16,1448.23,-0.2,12.98,0.65,35.97,1.8
135,空頭出場,MacdLE,2018-11-12 04:00,6455.46,0.3064,22.38,1.12,1471.43,0.2,53.36,2.67,9.45,0.47
135,空頭進場,MacdSE,2018-11-08 12:00,6529.80,0.3064,22.38,1.12,1471.43,0.2,53.36,2.67,9.45,0.47
134,多頭出場,MacdSE,2018-11-08 12:00,6529.80,0.31237,38.90,1.94,1449.05,0.34,65.77,3.29,2.36,0.12
134,多頭進場,MacdLE,2018-11-04 12:00,6403.96,0.31237,38.90,1.94,1449.05,0.34,65.77,3.29,2.36,0.12
133,空頭出場,MacdLE,2018-11-04 12:00,6403.96,0.3137,-8.57,-0.43,1410.14,-0.08,5.73,0.29,12.34,0.62
133,空頭進場,MacdSE,2018-11-03 20:00,6377.91,0.3137,-8.57,-0.43,1410.14,-0.08,5.73,0.29,12.34,0.62
132,多頭出場,MacdSE,2018-11-03 20:00,6377.91,0.31275,-5.24,-0.26,1418.72,-0.05,20.74,1.04,15.33,0.77
132,多頭進場,MacdLE,2018-10-31 16:00,6393.38,0.31275,-5.24,-0.26,1418.72,-0.05,20.74,1.04,15.33,0.77
131,空頭出場,MacdLE,2018-10-31 16:00,6393.38,0.31104,10.19,0.51,1423.95,0.09,56.53,2.83,0.94,0.05
131,空頭進場,MacdSE,2018-10-29 12:00,6427.41,0.31104,10.19,0.51,1423.95,0.09,56.53,2.83,0.94,0.05
130,多頭出場,MacdSE,2018-10-29 12:00,6427.41,0.30774,-21.98,-1.1,1413.77,-0.19,0.86,0.04,33.30,1.67
130,多頭進場,MacdLE,2018-10-29 08:00,6497.55,0.30774,-21.98,-1.1,1413.77,-0.19,0.86,0.04,33.30,1.67
129,空頭出場,MacdLE,2018-10-29 08:00,6497.55,0.30793,-1.54,-0.08,1435.75,-0.01,12.38,0.62,6.45,0.32
129,空頭進場,MacdSE,2018-10-27 16:00,6493.86,0.30793,-1.54,-0.08,1435.75,-0.01,12.38,0.62,6.45,0.32
128,多頭出場,MacdSE,2018-10-27 16:00,6493.86,0.30557,-15.87,-0.79,1437.29,-0.14,4.04,0.2,25.09,1.25
128,多頭進場,MacdLE,2018-10-26 16:00,6544.49,0.30557,-15.87,-0.79,1437.29,-0.14,4.04,0.2,25.09,1.25
127,空頭出場,MacdLE,2018-10-26 16:00,6544.49,0.30599,-3.00,-0.15,1453.16,-0.03,6.22,0.31,19.78,0.99
127,空頭進場,MacdSE,2018-10-25 04:00,6536.00,0.30599,-3.00,-0.15,1453.16,-0.03,6.22,0.31,19.78,0.99
126,多頭出場,MacdSE,2018-10-25 04:00,6536.00,0.30252,-23.07,-1.15,1456.15,-0.2,2.92,0.15,32.92,1.65
126,多頭進場,MacdLE,2018-10-24 08:00,6610.95,0.30252,-23.07,-1.15,1456.15,-0.2,2.92,0.15,32.92,1.65
125,空頭出場,MacdLE,2018-10-24 08:00,6610.95,0.30471,-15.10,-0.76,1479.22,-0.13,14.20,0.71,20.70,1.04
125,空頭進場,MacdSE,2018-10-22 16:00,6562.71,0.30471,-15.10,-0.76,1479.22,-0.13,14.20,0.71,20.70,1.04
124,多頭出場,MacdSE,2018-10-22 16:00,6562.71,0.30209,-17.70,-0.89,1494.33,-0.15,11.29,0.56,25.80,1.29
124,多頭進場,MacdLE,2018-10-21 08:00,6620.00,0.30209,-17.70,-0.89,1494.33,-0.15,11.29,0.56,25.80,1.29
123,空頭出場,MacdLE,2018-10-21 08:00,6620.00,0.29734,31.88,1.59,1512.03,0.28,66.11,3.3,20.25,1.01
123,空頭進場,MacdSE,2018-10-17 12:00,6728.56,0.29734,31.88,1.59,1512.03,0.28,66.11,3.3,20.25,1.01
122,多頭出場,MacdSE,2018-10-17 12:00,6728.56,0.31653,128.91,6.44,1480.15,1.14,430.28,21.51,6.53,0.33
122,多頭進場,MacdLE,2018-10-13 08:00,6320.00,0.31653,128.91,6.44,1480.15,1.14,430.28,21.51,6.53,0.33
121,空頭出場,MacdLE,2018-10-13 08:00,6320.00,0.30229,87.94,4.4,1351.24,0.78,122.89,6.15,10.48,0.52
121,空頭進場,MacdSE,2018-10-10 04:00,6612.20,0.30229,87.94,4.4,1351.24,0.78,122.89,6.15,10.48,0.52
120,多頭出場,MacdSE,2018-10-10 04:00,6612.20,0.30085,-11.10,-0.56,1263.30,-0.1,20.20,1.01,16.08,0.8
120,多頭進場,MacdLE,2018-10-08 12:00,6647.78,0.30085,-11.10,-0.56,1263.30,-0.1,20.20,1.01,16.08,0.8
119,空頭出場,MacdLE,2018-10-08 12:00,6647.78,0.30321,-15.94,-0.8,1274.40,-0.14,1.05,0.05,21.47,1.07
119,空頭進場,MacdSE,2018-10-08 08:00,6596.52,0.30321,-15.94,-0.8,1274.40,-0.14,1.05,0.05,21.47,1.07
118,多頭出場,MacdSE,2018-10-08 08:00,6596.52,0.30278,-3.05,-0.15,1290.35,-0.03,2.14,0.11,5.73,0.29
118,多頭進場,MacdLE,2018-10-08 04:00,6605.26,0.30278,-3.05,-0.15,1290.35,-0.03,2.14,0.11,5.73,0.29
117,空頭出場,MacdLE,2018-10-08 04:00,6605.26,0.30437,-11.30,-0.57,1293.39,-0.1,13.33,0.67,21.67,1.08
